:START_ID(executive),:END_ID(stock),name,jobs
4aa0efd816329680ccd46cdb1d6b7e37,600333,何汉明,董事
932778a69669557df5679f338f08946d,600333,王国起,独立董事
238871fa7ecc1c0d7c8b7333febc6b71,600333,王哲,独立董事
0998bc9e7acd83b5dcd1bbbc7ec9a45e,600333,杜婕,独立董事
7e2b84fa6a23143460601755977a038a,600333,杨永慧,独立董事
23c03962527fcceae3c1342545b361ec,300371,张力新,董事长、董事
ab626e0e9eaad03943cf402d4192bb5c,300371,董建国,董事
f62a03483176537fd3d02bb6bcd97b31,300371,冯大鹏,董事
0e3034be7d71753b5190b448097acdcb,300371,陈辉,董事
72da127e11d414db95510aa1ad648982,300371,王健,董事
5706675e7634aae6fba1fbbf0efe46d5,300371,张继川,董事
1cf61307fdab282d71e8d029e393ce17,300371,王汝庚,独立董事
fe2638784a3487698bb9822b8559de60,300371,张素祥,独立董事
c2f87fb7d4687e56283f3d07612d4d70,300371,唐欣,独立董事
b3523b01f8ee1a25d9017a64d929fd87,000593,李占通,董事长、董事
90175938ca1165e78c4eda6aad54330b,000593,刘强,董事
c06e6673371cfe7c95b7dfe2366796a0,000593,常士生,董事
483d8287b9975e4d5cd150a01fced8cd,000593,郑蜀闽,董事
9f01e91090b41f495bfdded56ea2b309,000593,杨波,独立董事
81ef0ebb71333b5b712b12879bc8db30,000593,钟彦,独立董事
aef9c89bcb1c2f3cc804f55ea36cfd67,000593,曾勇华,独立董事
b770f98cac7659f0d4da6b8621b6bf5c,600051,李水荣,董事长、董事
859e53f6c287b249c880b3ff050a9792,600051,王维和,副董事长、董事
b15d90445cc6e222029d32696f499f63,600051,李彩娥,董事
2866b874955d8a6f3c0d5d7bb7225b06,600051,俞春萍,独立董事
0c077283069d01e54d648a4233cefdc7,600051,郑晓东,独立董事
a18d5da3b100fdd82106392e5cc624a1,002006,金越顺,董事长、董事
834d8cad68ab0b3994a61340cdd86889,002006,金力,副董事长、董事
098e74408328f8d0a57b3eca82caed8d,002006,王永法,董事
a647b17d5e44303d1461f6c1c02d18b3,002006,孙卫江,董事
9160f5ed56a4695cd7dbd54a381db91a,002006,周忠益,董事
0c301bc6169850ce86d3771b133e4a75,002006,吴慧琴,董事
7b3fe03374a7f5a3f24ca2d8197479df,002006,王晋勇,独立董事
965d977a29171797fd7e05b7bae9bdc3,002006,章靖忠,独立董事
3ec9ed120b99e86dfc76f42c3c139808,002006,吴江,独立董事
a3f9e226c49d5d0d30297812092e1a7d,002167,吴锦鹏,董事长、董事
37144e15eb8e3aa21dfe26822e54b01f,002167,江春,董事
73c58b00084661aa51669880afe76a49,002167,潘克炮,董事
4d43c48dcbd8fb0afc48b66d28d9a3a2,002167,王学琛,董事
0a5bbddc7f7424d918818d9fdb207da6,002167,杜纯勤,董事
f0975939599578c18d672218bfb01bf8,002167,董娟娟,董事
418dcf22f0707f6816756babdc5e31ff,002167,张歆,独立董事
d04235d13827a66e51243ab11c1b84ec,002167,云武俊,独立董事
9fc77d02684179df7c98c1cd5b3bb588,002167,谢韩珠,独立董事
1c359cd35f742a5dd63a5f488a8cb431,002445,陈少忠,董事长、董事
70d19fb8b8c3ea864820813184ea2109,002445,吴庆丰,董事
d6586c17cfa89650cbfa89d7aa19b37b,002445,陈澄,董事
644da1a136423e43b450548f8ac27c66,002445,刘春,董事
a32774e5f2a79b38a9cf80711dec5ff3,002445,王辉,董事
96be57776268cde7eb7fec6b4e264aa1,002445,李志刚,董事
bafa608c1147331ded76315d80af21a1,002445,胡晓明,独立董事
6c444d64affdb74e171bcb6829a5fdcc,002445,唐林林,独立董事
d0a6ad66abf6f1cc1e48499042c7d574,002445,曾会明,独立董事
44043641889d50f0e5edaa7c5147a5c0,002091,张子燕,董事长、董事
be04935d50e57d720f7b986912895e00,002091,谭秋斌,董事
9d9e3116db72b201f29b476a01d3310c,002091,陈晓东,董事
17ea23f6d3eb46643f945484127dbf12,002091,才东升,董事
e7116ecd7519055c3b8319b9e1f53d3e,002091,唐朱发,董事
6bba2e963b631f6bf18c3d104d07cccf,002091,王晓斌,董事
caa1264fd3b7e45fd92c93bb723f610f,002091,朱萍,独立董事
69ab9a49393aa96922663e6478c0b362,002091,顾建平,独立董事
053d4d9510b93df78bd2aadf4b2b5833,002091,周中胜,独立董事
38273061785aab59124b93aeec948d26,300178,钟百胜,董事长、董事
761c6b72651ae8afaba8b8d4c7bcff3e,300178,段乃琦,副董事长、董事
67a13b82a597a859f31585eae2904d66,300178,乔海,董事
6c80f31eff1b49bc750b8892c00c4afa,300178,周小凤,董事
87d89b286b67b322514162d7b93b8f29,300178,孙志平,董事
39a744355a0f09550fbdafef95597381,300178,胡永峰,董事
7e171f51139a5ef9b58be53a2ab286c6,300178,彭丽芳,独立董事
2452cdd0dd46d993dc12dadcd167a49a,300178,郭志芹,独立董事
9fc7b5aac31d3fc964958061b2a4e22e,300178,董秀琴,独立董事
3db231a2c45d6cd9035d39c88faba2d9,002443,孙进峰,董事长、董事
0530597566c2e336d69f67ee5d1381a5,002443,封堃,副董事长、董事
0c9010f3ed548e079b471a955eb60c02,002443,沈淦荣,董事
496cd0038e57ab7e48c688f06b278ea6,002443,蔡超,董事
4422bfd471974b69f69b92f935921861,002443,顾苏民,董事
1aadfbebdf7b17838460e55a334976ce,002443,马原,董事
eaab0a8851626afe72077e59b2141054,002443,高闯,独立董事
43204d8a67bdd6681245217ca035e028,002443,李怀奇,独立董事
bb69bd83702cceb9773b59d5938ab139,002443,梁飞媛,独立董事
a8f09841fbe20b1e86ceff3d5949a7ad,300322,朱坤华,董事长、董事
62c79a8ccceab5ce2dd82bf236adee49,300322,温巧夫,董事
f0c219aaa55c50feae9b53cb2cf2cc44,300322,李斌,董事
18f2e28984c289297f2e1df5cee8b1cc,300322,朱旭东,董事
76b6b6d5f25861c0bcb42b083e9d177c,300322,林盛忠,董事
853d173a2377634702c1820c00d65ad4,300322,孙进山,董事
8fb4392b0e4357da53d3e366d2380fd9,300322,李旺,独立董事
1752f0fb029a0f9d12becf80ce0b92f0,300322,李易,独立董事
cba5ef90b4dc1bbb938b8dc358f220bd,300322,袁敏,独立董事
cd5bf4ba98ba53f5b975dcb3eaecb1dc,600673,张寓帅,董事长、董事
46b88275f09300ce7cf2523064c047a6,600673,张红伟,董事
f9576fbfc1fc9e16e1af56a4bc90bd13,600673,卢建权,董事
a0da1b8ac80643736dfacb5a0edfce91,600673,钟章保,董事
9aa6f61a35e626d7acf0f720dff3b036,600673,李义涛,董事
958d8cf59e9d3736d1dab863933a2c16,600673,何凤荣,董事
a06ab97ee0e3a55a950897a22e371c6c,600673,徐友龙,独立董事
d6b2df79ecee4d25b1035969b5be0775,600673,谢娟,独立董事
67d10a45cba01e6acedd7e779f0a9f0a,600673,张再鸿,独立董事
6436a0604e472444bcd0fbda2ff0149a,002187,王华俊,董事长、董事
efbcc6d33a41cc93ee6e3b6ad6506646,002187,钱圣山,董事
f76b0f81283ee79b2ee13c4095ecd5db,002187,冯凯芸,董事
2b1fae2615ab81ac1fc5eb85b2a8ef94,002187,郑定全,董事
eaa9031d2b5d01043a330103be0c9d95,002187,王鸿茂,独立董事
2f4723ba1c57c9adcfe94e1111db9e4b,002187,陈宏辉,独立董事
62ca8622c1f3ae35b1e4180d6499dbe0,002187,沈洪涛,独立董事
389c7c889a5600c484d7e315954f4d97,000059,李春建,董事长、董事
1f0b7e947ab295483ae7f018539aaaea,000059,杜秉光,副董事长、董事
288106faf616f80069a7fd8f3723f7d4,000059,任勇强,董事
8c5fdf54b00bdf1ac1d0d182fac3bf28,000059,董成功,董事
17c810d6bacc4ad0520cd23aebf9618b,000059,孙世界,董事
f85289046c8f80981508d4992b9d1c78,000059,许晓军,董事
9e440656dafcb9b0d4958063601300e2,000059,张黎明,独立董事
65f08815c11fc48cc433a267a41e29a3,000059,姜欣,独立董事
8dcec1f8264b402e4fb0c81a2eb69d10,000059,高倚云,独立董事
72fe6166818b1bc5bf23cc6aa33096c9,002398,蔡永太,董事长、董事
b3caa6fb5eff2307c15f55eea77ce6bb,002398,麻秀星,董事
149a45a07515fdf17e818a2dee5ac9ee,002398,叶斌,董事
dd329a0e7ef37f36debd835fd4a069c6,002398,李晓斌,董事
dd2db0cf39d5967b6d8b93d0bbd22c1c,002398,刘静颖,董事
d9df0fa4317dedfcc9b555ba58abf5ce,002398,尹峻,董事
d78c61844e64e84fe00be8d112d8140a,002398,王凤洲,独立董事
198899adddd8afbdd673345c8dbc694d,002398,刘小龙,独立董事
7e56e8c02a5027e738c1a28e39d2ecd2,002398,刘洋,独立董事
f140b74fb2aa0d15450248750255b100,002567,陶一山,董事长、董事
bbf411e6ca318f0673468a0412f38e55,002567,黄国盛,副董事长、董事
16090025f907f503a5c4b557cfe210ca,002567,孙双胜,董事
731e83bf8c34b3bde18304393bd80e11,002567,陶业,董事
457f7c3e37088423da49d5e137a81e48,002567,郭拥华,董事
ae9fe053cb7273f812910835815626a6,002567,黄锡源,董事
0334a75aaec05bd57e8b8500b9f4e26b,002567,江帆,独立董事
5d58723f42837c758f4d3626c368f4f1,002567,余兴龙,独立董事
53b978c2699adb30d093495acbc60168,002567,张少球,独立董事
4685b8a349bdc67a4dae72ef797d0b7b,000981,熊续强,董事长、董事
aa86b12d19f50e7a9eaa39ea6ae56fcb,000981,张明海,副董事长、董事
12572f4d25d7242a7f7bd2a0ba31725f,000981,方宇,副董事长、董事
9a4aa9a629e41f87535c956a5defc21e,000981,王德银,董事
96e617a5829f4a8592f15811240ae893,000981,谈跃生,董事
c0aebc17f45a46026d2214951722f8e8,000981,邱扬,董事
ada92c45d1b23aebc23d0fa4179bd9d1,000981,余明桂,独立董事
2576c46cc330b67e3aa8b39d011dba34,000981,王震坡,独立董事
c9e4dcb7d62f3e657b0e7660d7a3c298,000981,王海峰,独立董事
36df8ed612cdc7b38959c6588ece6dab,002418,陈汉康,董事长、董事
8ede3ef23bd2765d148b6dc417c0db51,002418,周景春,副董事长、董事
823d48a40a498c577679fda740f5f68d,002418,毛泽璋,董事
2117143e89059ef630e96c63be52748c,002418,高翔,董事
a3078888dcfcdb305b0d0d181dd831a6,002418,占利华,董事
a7b3982bb9e211b8a6e23b3a7bbcbfa8,002418,林曦,董事
2e017c11e7e795ef88e67a330b7bb8f8,002418,黄廉熙,独立董事
df73f77dcd3884a9bf8f29c618483505,002418,潘孝娜,独立董事
2bbfb1a16ed7b7875a0e32a543463b1c,002418,曲亮,独立董事
834d639109de23c726d146513d72aed7,002666,徐咸大,董事长、董事
b6b6f96066d94442c12fdf6b4b8394d8,002666,徐团华,副董事长、董事
61e636979625638cb0ef686404fb3c05,002666,徐庆芳,董事
f226b3920857b713d859ea218146f2f3,002666,郭荣娜,董事
6025404fabc0dbe436cce294682d6a22,002666,杨樾,董事
8ab6784876078e58e4cf12b19a695f4b,002666,梁锦棋,独立董事
53194f579139cd8b482c68f90b056885,002666,匡同春,独立董事
78da58a241d7e2fa421586a1e0f4e2d1,002666,黄劲业,独立董事
0cb1d4ca37a8722ee9054d2f95d02859,002367,王友林,董事长、董事
01f484f608957dc8d19a2779863d7cc0,002367,张利春,董事
df254eec3cf753113213d19fe359c3c3,002367,沈舟群,董事
1db377a1c6e0f5b643c75da2b606524a,002367,朱琳懿,董事
f20f8b252a51b9a785265b1dbf2d5e96,002367,强永昌,独立董事
f4d25cbd93aa44bed609e03fec591a78,002367,夏永祥,独立董事
1ca2cbdd69df4616bb0b73b541bb6ea3,002367,耿成轩,独立董事
f4ae1d4dbeec06e3d1d99ea0eeb17f75,600752,孙光裕,名誉董事长
47d9d6cec36c6ac8f96f33ab7d7d1b01,600752,李东涛,董事长、董事
1dc745439edbb263dae875f16d1f31d7,600752,程云舟,副董事长、董事
9e5b93128a0310bf7b146d8b30215391,600752,郭泽鹏,董事
4f8f4b762ac9fb21e944a18877bd27c4,600752,陈喜斌,董事
051042e92285214870107509aa00c7a0,600752,王子谦,董事
bf1c44c74783ea18a87691b0ded94dec,002062,郑宏舫,董事长、董事
936e4c6410b94d50779d6f8068eaa2fb,002062,尹芳达,董事
6f65df46043d7c747dc35d64253c02c4,002062,赵余夫,董事
faeeaf6e845123303031a49b6973c1d5,002062,何秀永,董事
d0b28cf2ba6d84517e9ea72db5f81b42,002062,李剑彤,董事
ae8f5f2b1409baab7a07901f86c84114,002062,郑恩海,董事
37e80dc0c1d658619c270f4dec7f1aa7,002062,丁福生,独立董事
1dd42ffd23cf4b941ad4398c956637cd,002062,程骁,独立董事
aa7967d0c80514b2ad222f524c164733,002062,张建明,独立董事
84ac5ccc492069f96c4a502d6280995b,002708,程上楠,董事长、董事
8cc8273c2d0e4e267d10f59a4a1e13f5,002708,程晓苏,副董事长、董事
76bdb847ccc0dbad7e35d1a87247867d,002708,吴朝阳,董事
fbd23b861c36fbb71d7a8b0909468111,002708,张建钢,董事
b246c4496cbbcf5d8ccfea1dddc32d78,002708,程上柏,董事
07a594ae5c1a634ad06e2c2ccccecea1,002708,王鸣,董事
3a07e9cf227d2d2312a65e7e6dc5185a,002708,吕忠诚,董事
c6cdfe39e94ef556821480e332712506,002708,牛辉,独立董事
1be55e2325d7ff2155149fe1c008e943,002708,叶钦华,独立董事
e010a3736b3578c5e751b0ed3204a9eb,002708,陈凯,独立董事
3649179c11dbd760d2bda0ced061410b,002708,鄂海涛,独立董事
558e3682e04551562734bf044757b740,300382,安旭,董事长、董事
a1d490abc000d15ac074e2e656827d33,300382,Richard Moore,董事
671f6a921ada372b4ed1c0168936ca90,300382,张琦,董事
a00dc9cf91868b14d8c93afd96af0f02,300382,Christopher Duncan McKenzie,董事
f4ecda3f47e5d94c1934ce55f9301b71,300382,叶茂,独立董事
aded8d7d5bed7cacc032d62da1a9e38b,300382,徐学明,独立董事
053d4d9510b93df78bd2aadf4b2b5833,300382,周中胜,独立董事
c493317660463c7fa32fa8ee63ad6aa7,600460,陈向东,董事长、董事
60a20ab25b10fe485c4738cf976df700,600460,范伟宏,副董事长、董事
8cb3edf5f15f779567f3e0ffedd388c8,600460,郑少波,副董事长、董事
a063281909cadb0cfacda67ec734307d,600460,李志刚,董事
e5fc7740063871a1bd94357492f62c56,600460,王海川,董事
0ff7c8a2d2e3068c05664b69a9663284,600460,罗华兵,董事
415dc5f65d9629e8add55029717d41f9,600460,江忠永,董事
e7bc346da32a29e7b86ebea10f5745b4,600460,朱大中,独立董事
889bf88116a8b1acbe62e69c73a64ae9,600460,冯晓,独立董事
53cea1b82a0e13269a273c212a9221a6,600460,马述忠,独立董事
d536881b8fe9aa201db2d3133208c4a2,600460,宋执环,独立董事
2a2b66870eff5640b6c1b127120e5c8c,002420,熊海涛,董事长、董事
ea007489d66430ea56eb96b019f23542,002420,丁金铎,副董事长、董事
144f4b1c810cd1ca53dfbf229a76c24b,002420,何宇飞,副董事长、董事
ed518c6e803b4266467c2d988d0a2ace,002420,李南京,董事
dea3f5bb2a9baa81db55cd6a492547d9,002420,麦堪成,独立董事
3b073f3ac451d80c4f7ac760fe42bc43,002420,白华,独立董事
e1f25bd395f662bdd7d9906c68c58af1,002420,张孝诚,独立董事
2f99013a2ac9f4f389f4d46bcf151ee5,600105,莫林弟,董事长、董事
140dbe07b463e17c55330c462216a565,600105,朱其珍,副董事长、董事
277b02be8fc176839b2ae973ea9938aa,600105,赵佩杰,副董事长、董事
ebc3fbc7e39a9705d6d09469833f25ae,600105,莫思铭,董事
4a234bd8ccd2e93bd12f16bb9ba03610,600105,华卫良,独立董事
1ca2cbdd69df4616bb0b73b541bb6ea3,600105,耿成轩,独立董事
b759349c4593383570b532676957b9db,000571,王磊,董事长、董事
8935a26f4e4045087dbe891c51983f54,000571,赵序宏,副董事长、董事
3b1decdea708177f04dec7cd1bde3a9d,000571,许树茂,董事
5bdc8516e3666e3c00e1fdff1e29a467,000571,孙鲁宁,董事
0f8d5556bfb12fb03a7d5c493e69e9a4,000571,陈阳友,董事
b2550ca7623a113c5055aec8f4df0a43,000571,李磊,董事
d5e845c8509517d28e1ee3b685831dca,000571,孟兆胜,独立董事
36a718d61465f3dc91507415d15b4ead,000571,徐家力,独立董事
48a49a4054205bf3b7016513397cef65,000571,周清杰,独立董事
544f8591ce7a18c69914f9052b84f962,600223,李彦勇,董事长、董事
8663dccd03f453b97d449c7e566c3156,600223,董红林,董事
98ad91f29351832294329c88d7a8d111,600223,段东,董事
c8cb529d0d09a3eddd818c681d850ffd,600223,朱南军,独立董事
32103636b3992092faaea9248704a0ed,600223,马涛,独立董事
fd3fd66abff8bdc20cae32e360ab1aa2,300722,金卫平,董事长、董事
93bc6dda34bfb68158ba41b1eafe1501,300722,袁有根,董事
5f6c4a1b359fc867c74acd18d8d004ea,300722,游细强,董事
3ec9c5714193263419ba3d6045b48059,300722,辛仲平,董事
5d02be9e3386e5998234fbac5280fd3c,300722,姜才良,董事
02a13187b136e9e1850526fe96f84a2f,300722,黄勇,董事
465a6f93dee50f1a4e3f46e184695281,300722,黄寅生,独立董事
8034e867f4451d32540623ceaaad4f36,300722,朱星文,独立董事
00a677a2cafa2024938ee1159450d8a4,300722,郑云瑞,独立董事
e40d946243836559399771cec111e9ef,603885,王均金,董事长、董事
120af479ce41e2251a673c69579b96fd,603885,赵宏亮,副董事长、董事
dd9472200597859bd222084e8d19e577,603885,徐骏民,董事
0ae86668d9cb8e16cee1149da057e72a,603885,于成吉,董事
337e09cc12f56299bc9f5a2838375c6b,603885,王瀚,董事
e0b3b7834c4b2bf6cb32d66aea9ba410,603885,蒋海龙,董事
0940246158a4d7e2fb81abd1ae317d2c,603885,夏大慰,独立董事
9a5291781223b328563db86be524c552,603885,董静,独立董事
cccc7ea9b237feec295e7f2b868c1a00,603885,王啸波,独立董事
4399b2928198043ae9bf3b8444987b03,000665,毕华,董事
e66b0132f1881fef6b41e988419de6ab,000665,曾柏林,董事
97747bb09a9457df3c9db9611f7d028a,000665,廖小同,董事
3040cfa007f5ccab75ed23aeb7634ed9,000665,蒋红瑶,董事
ec787a4ad9d359e76c0672559d5a840d,000665,王彬,董事
6cb71e0c4612200689a5e08f6ad25992,000665,何伟,董事
52822d8e828cc9dea3fb3a6e771d0543,000665,程虹,独立董事
54511b94e7d936eefdae0ca78e46f380,000665,张兆国,独立董事
252630da3d9a0ba72e9b7ce99971592f,000665,曹亮,独立董事
faef4c1cce76f021ae4a333dac50fe05,000665,蒋大兴,独立董事
d117bca22224ec533ae7de9272b8ee7e,000957,李树朋,董事长、董事
7c7f0fd2b46e0f426f246354bcc3f515,000957,宓保伦,副董事长、董事
d7ea47ba5603db3b006200e5be22a6b5,000957,囤金军,董事
ad9cb129b6a088e2c3353f720b87e4d0,000957,贾开潜,董事
003560cbe18a8eb5fa6e4c2df0112077,000957,孔祥云,董事
367c9df36f5c18c656c1f3a022edd9fa,000957,刘峰,董事
3e59fc54dde5aa04f4830cbfc7d930e8,000957,郑明俊,独立董事
4883c8dc5be086ea4bb100c81c5e26ef,000957,檀长银,独立董事
242abd7f339a818296525d6bbfbf0182,000957,宿玉海,独立董事
ed010813d7198e0da3b2a3979c6e67ec,000890,张越,董事长、董事
ae6412588539bd296ab9d1e8d80e84dd,000890,张文栋,董事
f54da46974eda262997e57a333fcd852,000890,陈斌雷,董事
62a68845a9a7a5de7ea40bd7b76252b5,000890,赵军,董事
2cce855f125757711c394a7e4d07c10b,000890,周玲,董事
aa55ab7b73ea70a7a4ae356ea81101fe,000890,王建明,董事
36b3be3e75f5ca3e7565f1eed3d1b529,000890,张韵,董事
aa2309ec153a4509411ef24f326ebffc,000890,黄芳,董事
a663093d4dc1a73e4c0744441fdb09b8,000890,钟节平,独立董事
f54926245c7850784eb42995fc50838f,000890,程龙生,独立董事
e82333bc14d5d93c32e73f505f8669d7,000890,周辉,独立董事
675b6411357223373b94536bd7541df8,000890,李明辉,独立董事
7389023a3cc2560414c3111406285173,600297,李建平,董事长、董事
d58c4403d29a2af145f9e1a7596fd09f,600297,王新明,董事
992e145f7aa5b0e5a6b5ccce143d2d09,600297,唐永锜,董事
bea4f178a2e46b069dacb2d468496598,600297,孔令江,董事
e64bee9b3cfb6184e45c1e69cd4d7b83,600297,陆伟,董事
7527ae169a329692601226e4405b9009,600297,王韌,董事
c25310085f4311c55ecb822c672585e7,600297,程晓鸣,独立董事
7fc330e7851c2c523973f35554a788eb,600297,沈进军,独立董事
a70a212043a576e7a9e4c1929cf2a16a,600297,梁永明,独立董事
14007daeb477ea057255120d53037c1b,002719,李勇,董事长、董事
b3b2cebceee28edcdbc8927a3c006618,002719,李刚,董事
91979c7c536d743e607759901ff9645b,002719,王艺锦,董事
7c65ce27eb5b69a60c0339a15a4fec80,002719,白国红,董事
b2ea59eae80ac7c48e80819ef0ea89dd,002719,高波,独立董事
a82c35bd9982746127f5d66415ea3a4d,002719,黄卫宁,独立董事
3dd4d9dd640ba9b884a7b71f75278f75,002719,陈佳俊,独立董事
ef04e171c436ea8e0e3840f390650a95,002590,陈锋,董事长、董事
02095b25c8c9303f83bc5b5f02f4588d,002590,傅直全,董事
6e50a9ae082f9188ea536ca12ee8c13b,002590,杨成安,董事
96a75ae1d5f1ad0c920df8000c375f80,002590,陈永汉,董事
38d9005a42e913711d47fab76ca42d33,002590,俞迪辉,董事
cbb5a4db5cddfc91d952e3f6dca510cc,002590,陈江,董事
d4fe9a9b1348ab75452d39e74bd3a71a,002590,董建平,独立董事
1c194fe8fe6ebb61dc2cd72b3a2a596a,002590,寿邹,独立董事
ba86563f3da5ff20d5b07af60ad70bfc,002590,朱建,独立董事
d7df0d4a7ef51ed120c55fa57f856d52,600100,周立业,董事长、董事
aa1e8bfea9f2d73485ae025dbd659e28,600100,范新,副董事长、董事
f0b6f441b6b58504fa54605200eefd3e,600100,黄俞,董事
5c6bd6963a5644b90858e42ef4856bfd,600100,李艳和,董事
551d4a8c5b89a3c794341a86a9dd3867,600100,何佳,独立董事
89d99dbc80f0c350629e76ea50017a00,600100,赵晶,独立董事
306835dacf9ade5c514cba24a2cbf0ba,600100,蒋毅刚,独立董事
ca43c0c6d828a3f2959291f8965de402,002143,吴冰,董事长、董事
9511876c180ca159fa9db013067764d3,002143,濮家富,董事
d10baa84b0251e3ac3a22c9dd9239df8,002143,肖文革,董事
634dd332cb9ebf552e9a6d2f1e9b96ee,002143,吴凡,董事
37ff94b5e4ebe6fb607bef149e5fe061,002143,范红,独立董事
c968ec6ce6d181a96bc0b2ccb15dba03,002143,张然,独立董事
832fb371e165a6ee74aa05714e211cee,002143,郭全中,独立董事
725db5748e6166615747a5df0a227b7e,002265,谢力,董事长、董事
9446b6701999182b094c2829be05206c,002265,董绍杰,董事
03090cfaee2d10f99f5f1c4bf834c0e4,002265,王家兴,董事
0e9ea6b0243f5a4584baa2da56333ede,002265,黄勇,董事
6895ede770d220110fe7cb9331b087de,002265,吴以国,董事
efad2d9b3951499abc6ae5c2dc9a8068,002265,王建新,独立董事
51e0fe2c8231c431cf0dd5034285d00b,002265,张宁,独立董事
88760bd2ca4637385d42a8a227dfb2b1,002265,于定明,独立董事
ce967db30173393aea067b2179ca00db,600730,马建斌,董事长、董事
ddbc45c9dbc5d8c3a9b172d1327ec74e,600730,印涛,董事
8f90a6d0a9336d9612efd36c504c0fef,600730,孔然,董事
3b2965e0c9b0db207195342440d88209,600730,丛建华,董事
d45d23646fa19ba8eaeb72b0f8bc0ac8,600730,胡滨,董事
62bdba0d414504d0b8375b133949f657,600730,童盼,独立董事
41fc90656393d0788b61ea180cdbe845,600730,秦秋莉,独立董事
399f72c7a3519fd94e07cc1d7b8add12,600730,周华,独立董事
ee94c8f5ee0be69e52c3d1a527085ac7,601118,王任飞,董事长、董事
6860e723b2b72d54d8495e7aabf00de4,601118,彭富庆,董事
d24312ac00f66ef0bbaa76fe1a57867c,601118,梁春发,董事
62c2271fbe3157c984cabe0efb248d76,601118,蒙小亮,董事
0e9f62a65133a13156e47448c6d4316b,601118,王兵,董事
a731303b14166f9d14ba29d1f00664e9,601118,陈丽京,独立董事
3acce7a3ded60f3c69f9cccf52f24c64,601118,林位夫,独立董事
c22fca8ca543848ed3c839e2bf80e1a2,601118,王泽莹,独立董事
c182501d11999a9a6d40be1ce573090a,002757,詹谏醒,董事长、董事
24b362ffbda9a648f1181b5fc9e2db19,002757,詹任宁,董事
ecdffe6f4b29418d85aa8ec7843f19c2,002757,杨建林,董事
4e3b1c24d90d1352a91c5dac7b5a263a,002757,林旺荣,董事
d6b28c33731c589ce54b930089ec081c,002757,冯敏红,独立董事
652c8c4a19e10cbe1e16a5f4ab8ebc19,002757,姚作为,独立董事
c5fa36deeb12826bfe3e0368a29fac5f,002757,高新会,独立董事
ec3176d0895ad1108d1ef5d2c568dd49,600488,张杰,代董事长、董事
b9edfa243a3d8345dd24e76836009105,600488,王立峰,董事
e21eb1a4f2a561084303c67c6a26b8bc,600488,任石岩,董事
f6174ce3cecc645585753bc0eb6bc827,600488,袁跃华,董事
d7f85a7ec2dd4d468cfa5660a5f104b0,600488,李静,董事
8886db34b4c405e314752474021cff7a,600488,周晓苏,独立董事
328268574a4d56ca39e24c3712b1a961,600488,俞雄,独立董事
de5214513b4dd74ed9a4eedeb8e6934b,600488,万国华,独立董事
97076583f6f5370c0a3cb0d9b2ff53b8,603329,孙望平,董事长、董事
4e75732ce7d23c0b83f4368fde3ec1d8,603329,王明玮,董事
cef4dedd8d5366e4a8f2a04c49da2174,603329,杜毅,董事
38c1d63c48737f78b9b8a29b58d5b1dc,603329,尤劲柏,董事
528abe48c768b82e837b19954a731603,603329,汪异明,董事
03a1bf134e2b490e9ea6315159eee8ab,603329,关继峰,董事
9ab2c26cdfe0f9ea931f68ff6504cebe,603329,袁树民,独立董事
b774eeaeb718051ceecd68d41a94a435,603329,张军,独立董事
18665aa1855c3e4038be4d68cfcb15ae,603329,陈鹤岚,独立董事
a3446cf1de1f2f62462761b9b5437c56,002409,沈琦,董事长、董事
b3550d7c29850f83ec04317938e46821,002409,沈锡强,副董事长、董事
6c6d4a1281f97855cc89920b12362166,002409,沈馥,董事
a00c4537195eba8cd6e93d284a11bdd6,002409,蒋益春,董事
9979786ed7d6183c5f57fa0be2ff0deb,002409,陈强,独立董事
3de050b7e73041f75cf07109c68b0369,002409,黄培明,独立董事
e0dc4859219b24e7e5a04e1d0699f398,002409,戚啸艳,独立董事
00fdb2aa4e652424ed75e681aa5291fc,300207,王威,董事长、董事
fd79036cefcdbccf34ab469c72817c37,300207,肖光昱,董事
cc43cf158c67367a59db4fb51e9c3f5a,300207,周小雄,董事
67d81ae5d2d5ffc589a731627b80e87a,300207,俞信华,董事
2ccb1e52fed461ba8d6b5765767e9f60,300207,钟明霞,独立董事
c060a96ab522a1f6efd4330c879942d1,300207,柳木华,独立董事
43bbb5f74bee0f9d3440ed268e0177d5,300207,刘征兵,独立董事
086713455d7d9a1ad7a71793b2edf5fb,600301,周小溪,董事长、董事
a61d276373c6c73b9a2c430117da029d,600301,黄葆源,副董事长、董事
523e35e21cecf0a1394cab92330d08cf,600301,张树新,副董事长、董事
675096bb357a69a2ebef5bf5baa2d381,600301,覃卫国,董事
0087f1d9a5e0a8b3f16e26b6c52819e2,600301,郑桂林,董事
7bd35faf89220e45b659da94fadca250,600301,罗小华,董事
4c4a7fc381b841f231bc8e732ce2658a,600301,王若晨,独立董事
e44559462f913391f80af9704b59028d,600301,杨建军,独立董事
e5f7924fc3f8e2d478b4134278aaa5dd,600301,徐全华,独立董事
8710ff52cb949c74c919fd771a24f3c7,600067,韩孝煌,董事长、董事
b97813b4dce27b6279f9811b86b1b019,600067,韩孝捷,董事
766f1768b8c707644861f9a2547a1092,600067,刘华,董事
0e7b045c35b5b63ac5246f9ff29622ee,600067,肖林寿,董事
e9c3e38a18ea0fb9fea9a43198b834f5,600067,商建光,董事
